"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Concept Class ID","Domain","Vocabulary"
"3","Chronic lower respiratory disease","45772073","10742121000119104","Asthma in mother complicating childbirth","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","45772937","707446004","Exacerbation of moderate persistent asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","45773005","708094006","Acute exacerbation of intrinsic asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","46269767","10674711000119105","Acute severe exacerbation of asthma co-occurrent with allergic rhinitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","46269770","10675431000119106","Severe persistent allergic asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","46269771","10675551000119104","Acute severe exacerbation of severe persistent asthma co-occurrent with allergic rhinitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","46269776","10675871000119106","Mild persistent allergic asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","46269777","10675991000119100","Acute severe exacerbation of mild persistent allergic asthma co-occurrent with allergic rhinitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","46269784","10676391000119108","Moderate persistent allergic asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","46269785","10676511000119109","Acute severe exacerbation of moderate persistent asthma co-occurrent with allergic rhinitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","46269801","10692681000119108","Aspirin exacerbated respiratory disease","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","46269802","10692721000119102","Chronic obstructive asthma co-occurrent with acute exacerbation of asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","46270028","124991000119109","Severe persistent asthma co-occurrent with allergic rhinitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","46270029","125011000119100","Mild persistent asthma co-occurrent with allergic rhinitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","46270030","125021000119107","Intermittent asthma co-occurrent with allergic rhinitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","46270082","135181000119109","Acute exacerbation of mild persistent asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","46270322","1741000119102","Intermittent asthma uncontrolled","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","46270340","22951000119104","Recurrent croup","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","46270376","293241000119100","Acute exacerbation of chronic obstructive bronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","46273452","99031000119107","Acute exacerbation of asthma co-occurrent with allergic rhinitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","46273454","125001000119103","Moderate persistent asthma co-occurrent with allergic rhinitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","46273460","10625791000119101","Bronchitis due to chemical","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","46273462","10676431000119103","Acute severe exacerbation of moderate persistent allergic asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","46273487","135171000119106","Acute exacerbation of moderate persistent asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","46273635","2360001000004109","Steroid dependent asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","46274059","10675471000119109","Acute severe exacerbation of severe persistent allergic asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","46274062","10692761000119107","Asthma-chronic obstructive pulmonary disease overlap syndrome","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","46274124","10675911000119109","Acute severe exacerbation of mild persistent allergic asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","45766727","703953004","Allergic asthma due to Dermatophagoides pteronyssinus","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","45766728","703954005","Allergic asthma due to Dermatophagoides farinae","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","45768908","707440005","Exercise induced bronchospasm","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","45768910","707444001","Uncomplicated asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","45768911","707445000","Exacerbation of mild persistent asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","45768912","707447008","Exacerbation of severe persistent asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","45768962","707509000","Tracheobronchitis due to Aspergillus","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","45768963","707511009","Uncomplicated mild persistent asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","45768964","707512002","Uncomplicated moderate persistent asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","45768965","707513007","Uncomplicated severe persistent asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","45769350","707979007","Acute severe exacerbation of severe persistent asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","45769351","707980005","Acute severe exacerbation of moderate persistent asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","45769352","707981009","Acute severe exacerbation of mild persistent asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","45769389","708030004","Pulmonary emphysema co-occurrent with fibrosis of lung","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","45769438","708090002","Acute severe exacerbation of asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","45769441","708093000","Acute exacerbation of allergic asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","2101899","1039F","Intermittent asthma (Asthma)","CPT4","Observation","CPT4"
"3","Chronic lower respiratory disease","2101898","1038F","Persistent asthma (mild, moderate or severe) (Asthma)","CPT4","Observation","CPT4"
"3","Chronic lower respiratory disease","3571714","111991000000106","Brittle asthma","Undefined","Observation","SNOMED"
"3","Chronic lower respiratory disease","3546070","866911000000101","Eosinophilic bronchitis","Undefined","Observation","SNOMED"
"3","Chronic lower respiratory disease","3546068","866891000000104","Chronic asthma with fixed airflow obstruction","Undefined","Observation","SNOMED"
"3","Chronic lower respiratory disease","3545503","834491000000101","End stage chronic obstructive airways disease","Undefined","Observation","SNOMED"
"3","Chronic lower respiratory disease","3526697","294011000000104","Very severe chronic obstructive pulmonary disease","Undefined","Observation","SNOMED"
"3","Chronic lower respiratory disease","3526696","294001000000101","Very severe chronic obstructive pulmonary disease","Undefined","Observation","SNOMED"
"3","Chronic lower respiratory disease","3523901","189521000000104","Work aggravated asthma","Undefined","Observation","SNOMED"
"3","Chronic lower respiratory disease","3523900","189511000000105","Occupational asthma","Undefined","Observation","SNOMED"
"3","Chronic lower respiratory disease","3523763","186081000000101","Work aggravated asthma","Undefined","Observation","SNOMED"
"3","Chronic lower respiratory disease","3523762","186071000000103","Occupational asthma","Undefined","Observation","SNOMED"
"3","Chronic lower respiratory disease","3523398","165621000000103","Brittle asthma","Undefined","Observation","SNOMED"
"3","Chronic lower respiratory disease","40303860","139202009","Exercise-induced asthma","Clinical Finding","Observation","SNOMED"
"3","Chronic lower respiratory disease","4244339","93432008","Drug-induced asthma","Disorder","Observation","SNOMED"
"3","Chronic lower respiratory disease","4188974","413846005","Chronic obstructive pulmonary disease finding","Clinical Finding","Observation","SNOMED"
"3","Chronic lower respiratory disease","4163244","45145000","Unilateral emphysema","Context-dependent","Observation","SNOMED"
"3","Chronic lower respiratory disease","4120260","233686006","Aspirin-sensitive asthma with nasal polyps","Disorder","Observation","SNOMED"
"3","Chronic lower respiratory disease","3551579","99981000000103","Aspirin-induced asthma","Undefined","Observation","SNOMED"
"3","Chronic lower respiratory disease","3551307","95111000000105","Aspirin-induced asthma","Undefined","Observation","SNOMED"
"3","Chronic lower respiratory disease","3547214","944971000000100","Asthma-chronic obstructive pulmonary disease overlap syndrome","Undefined","Observation","SNOMED"
"3","Chronic lower respiratory disease","35825618","6-1412","bronchitis","Value","Observation","UK Biobank"
"3","Chronic lower respiratory disease","35825617","6-1114","bronchiectasis","Value","Observation","UK Biobank"
"3","Chronic lower respiratory disease","35825513","6-1111","asthma","Value","Observation","UK Biobank"
"3","Chronic lower respiratory disease","35825942","6-1472","emphysema","Value","Observation","UK Biobank"
"3","Chronic lower respiratory disease","35825735","6-1112","chronic obstructive airways disease/copd","Value","Observation","UK Biobank"
"3","Chronic lower respiratory disease","40337130","170644007","Mild asthma","Procedure","Procedure","SNOMED"
"3","Chronic lower respiratory disease","40337129","170643001","Occasional asthma","Procedure","Procedure","SNOMED"
"3","Chronic lower respiratory disease","40337131","170645008","Moderate asthma","Procedure","Procedure","SNOMED"
"3","Chronic lower respiratory disease","40337132","170646009","Severe asthma","Procedure","Procedure","SNOMED"
"3","Chronic lower respiratory disease","0","CC_ASTHMA"," Self-reported asthma",,,"JNJ_TRU_HRA_QUESTION"
"4","Respiratory disease","45755451","J11","Influenza, virus not identified","ICD10 Hierarchy","Condition","ICD10"
"4","Respiratory disease","45542546","B01.2","Varicella pneumonia","ICD10 code","Condition","ICD10"
"4","Respiratory disease","45581846","J14","Pneumonia due to Haemophilus influenzae","ICD10 Hierarchy","Condition","ICD10"
"4","Respiratory disease","45542515","A16.0","Tuberculosis of lung, bacteriologically and histologically negative","ICD10 code","Condition","ICD10"
"4","Respiratory disease","45542514","A15.1","Tuberculosis of lung, confirmed by culture only","ICD10 code","Condition","ICD10"
"4","Respiratory disease","45538490","J96.9","Respiratory failure, unspecified","ICD10 code","Condition","ICD10"
"4","Respiratory disease","45557619","J12.3","Human metapneumovirus pneumonia","ICD10 code","Condition","ICD10"
"4","Respiratory disease","45538476","J12.8","Other viral pneumonia","ICD10 code","Condition","ICD10"
"4","Respiratory disease","45557618","J12.2","Parainfluenza virus pneumonia","ICD10 code","Condition","ICD10"
"4","Respiratory disease","45537756","B25.0","Cytomegaloviral pneumonitis","ICD10 code","Condition","ICD10"
"4","Respiratory disease","45557617","J11.1","Influenza with other respiratory manifestations, virus not identified","ICD10 code","Condition","ICD10"
"4","Respiratory disease","45533546","J17","Pneumonia in diseases classified elsewhere","ICD10 Hierarchy","Condition","ICD10"
"4","Respiratory disease","45755450","J10","Influenza due to identified seasonal influenza virus","ICD10 Hierarchy","Condition","ICD10"
"4","Respiratory disease","45755449","J09","Influenza due to identified zoonotic or pandemic influenza virus","ICD10 Hierarchy","Condition","ICD10"
